url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/220826.K_rk_Mantolu_Madonna,220826.0,Kürk Mantolu Madonna,0,Sabahattin Ali,4.44,43064.0,43064.0,160.0,1943.0,False,"Asian Literature, Turkish Literature, Fiction, Classics, Cultural, Turkish, Romance, Novels, Roman, Literature, Historical, Historical Fiction, Literature, 20th Century",,"Ankara, Berlin"
https://www.goodreads.com/book/show/11570.Dreamcatcher,11570.0,Dreamcatcher,0,Stephen King,3.63,156602.0,156602.0,688.0,2001.0,False,"Horror, Fiction, Science Fiction, Thriller, Fantasy, Science Fiction, Aliens, Fantasy, Supernatural, Mystery, Fantasy, Paranormal, Suspense",,"Maine, Derry, Maine"
https://www.goodreads.com/book/show/31287352-in-farleigh-field,31287352.0,In Farleigh Field,3,Rhys Bowen,3.97,61907.0,61907.0,397.0,2017.0,False,"Historical, Historical Fiction, Mystery, Fiction, Historical, War, World War II, War, European Literature, British Literature, Mystery, Historical Mystery, Audiobook, Adult","Agatha Award for Best Historical Novel (2017), Edgar Award Nominee for Best Paperback Original (2018), Lefty Award for Best Historical Mystery Novel (Bruce Alexander Memorial) (2018)",
https://www.goodreads.com/book/show/7201913-angel,7201913.0,Angel,0,James Patterson,4.01,48532.0,48532.0,298.0,2011.0,True,"Young Adult, Fantasy, Science Fiction, Fiction, Adventure, Romance, Fantasy, Paranormal, Action, Young Adult, Teen, Fantasy, Supernatural",,Paris
https://www.goodreads.com/book/show/10518423-the-soldier-s-wife,10518423.0,The Soldier's Wife,1,Margaret Leroy,3.89,14277.0,14277.0,404.0,2011.0,False,"Historical, Historical Fiction, Fiction, War, World War II, Romance, Historical, War, Adult Fiction, Womens Fiction, Chick Lit, European Literature, British Literature, Romance, Historical Romance",Goodreads Choice Award Nominee for Historical Fiction (2011),Guernsey
https://www.goodreads.com/book/show/31336.The_Tale_of_the_Body_Thief,31336.0,The Tale of the Body Thief,2,Anne Rice,3.73,80698.0,80698.0,468.0,1992.0,True,"Horror, Fantasy, Paranormal, Vampires, Fiction, Fantasy, Paranormal, Fantasy, Supernatural, Fantasy, Urban Fantasy, Gothic, Adult, Science Fiction Fantasy","Locus Award Nominee for Best Horror / Dark Fantasy Novel (1993), Lambda Literary Award Nominee for Gay Men's Science Fiction/Fantasy (1993)",
https://www.goodreads.com/book/show/17143.Go_Tell_It_on_the_Mountain,17143.0,Go Tell It on the Mountain,0,James Baldwin,4.01,56377.0,56377.0,256.0,1953.0,False,"Fiction, Classics, Cultural, African American, Novels, Literature, Race, Religion, Historical, Historical Fiction, Literature, American, Literary Fiction",,"New York City, New York"
https://www.goodreads.com/book/show/341735.Replay,341735.0,Replay,2,Ken Grimwood,4.15,33233.0,33233.0,311.0,1987.0,False,"Fiction, Science Fiction, Science Fiction, Time Travel, Fantasy, Audiobook, Science Fiction Fantasy, Romance, Speculative Fiction, Adult, Novels","Arthur C. Clarke Award Nominee (1988), World Fantasy Award for Best Novel (1988)",
https://www.goodreads.com/book/show/11861062-starters,11861062.0,Starters,1,Lissa Price,3.9,41122.0,41122.0,352.0,2012.0,True,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fantasy, Romance, Fiction, Apocalyptic, Post Apocalyptic, Young Adult, Teen, Mystery, Futuristic",Missouri Gateway Readers Award Nominee (2015),"Los Angeles, California"
https://www.goodreads.com/book/show/42692.Mila_18,42692.0,Mila 18,1,Leon Uris,4.3,23966.0,23966.0,563.0,1961.0,False,"Historical, Historical Fiction, Fiction, World War II, Holocaust, Historical, War, World War II, War, Literature, Jewish, Classics, Literature, Cultural, Poland",California Book Award for Fiction (Gold) (1961),Warsaw
https://www.goodreads.com/book/show/81959.As_a_Man_Thinketh,81959.0,As a Man Thinketh,0,James Allen,4.27,63014.0,63014.0,80.0,1902.0,False,"Self Help, Nonfiction, Philosophy, Self Help, Personal Development, Psychology, Classics, Spirituality, Business, Inspirational, Audiobook",,
https://www.goodreads.com/book/show/48862.Brighton_Rock,48862.0,Brighton Rock,0,Graham Greene,3.67,30094.0,30094.0,269.0,1938.0,False,"Fiction, Classics, Mystery, Crime, Mystery, Thriller, European Literature, British Literature, Literature, Novels, Literature, 20th Century, Dark",,"Brighton, England"
https://www.goodreads.com/book/show/384597.Arcadia,384597.0,Arcadia,3,Tom Stoppard,4.19,19459.0,19459.0,97.0,1993.0,False,"Plays, Drama, Fiction, Plays, Theatre, Classics, Historical, Historical Fiction, Academic, School, Literature, European Literature, British Literature, Literature, 20th Century","Laurence Olivier Award for Best New Play (1994), Evening Standard Award for Best Play of the Year (1993), New York Drama Critics' Circle Award for Best  Play (1995)",
https://www.goodreads.com/book/show/228296.Rosemary_s_Baby,228296.0,Rosemary's Baby,1,Ira Levin,4.01,116152.0,116152.0,308.0,1967.0,True,"Horror, Fiction, Classics, Thriller, Mystery, Fantasy, Fantasy, Paranormal, Suspense, Fantasy, Supernatural, Adult",Edgar Award Nominee for Best Novel (1968),"New York City, New York, Upper West Side, Manhattan, New York"
https://www.goodreads.com/book/show/58696.David_Copperfield,58696.0,David Copperfield,1,Charles Dickens,4.0,205112.0,205112.0,882.0,1850.0,False,"Classics, Fiction, Literature, Historical, Historical Fiction, Literature, 19th Century, Novels, European Literature, British Literature, Classics, Classic Literature, Historical, Victorian, Audiobook",Audie Award Nominee for Fiction of Nonfiction Licenses or Distributed for Martin Jarvis (2003),"Blunderstone, England, Great Yarmouth, England, London, England, Dover, Kent, England, Canterbury, Kent, England"
https://www.goodreads.com/book/show/37442.Wicked,37442.0,Wicked: The Life and Times of the Wicked Witch of the West,1,Gregory Maguire,3.54,581372.0,581372.0,406.0,1995.0,True,"Fantasy, Fiction, Adult, Retellings, Science Fiction Fantasy, Adult Fiction, Paranormal, Witches, Fantasy, Magic, Fantasy, Fairy Tales, Classics",Tähtifantasia Award Nominee (2009),Oz
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,853510.0,Murder on the Orient Express,1,Agatha Christie,4.18,414977.0,414977.0,274.0,1934.0,True,"Mystery, Classics, Fiction, Mystery, Crime, Thriller, Mystery Thriller, Audiobook, Thriller, Mystery, Detective, Adult, European Literature, British Literature",CWA Best Ever Nominee for Crime Novel (2013),"Constantinople, Vinkovci, Yugoslavia, Aleppo, Syria"
https://www.goodreads.com/book/show/6350972-tote-m-dchen-l-gen-nicht,6350972.0,Tote Mädchen lügen nicht,8,Jay Asher,3.9,807704.0,807704.0,288.0,2007.0,False,"Young Adult, Contemporary, Fiction, Realistic Fiction, Mystery, Health, Mental Health, Young Adult, Teen, Audiobook, Romance, Young Adult, High School","Georgia Peach Book Award Nominee for Honor book (2009), California Book Award for Young Adult (Silver) (2007), South Carolina Book Award for Young Adult Book (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010), Lincoln Award (2013), Missouri Gateway Readers Award (2010), Oklahoma Sequoyah Award for High School (2010), Premi Protagonista Jove for Categoria 13-14 anys (2011)",
https://www.goodreads.com/book/show/402093.Sh_gun,402093.0,Shōgun,0,James Clavell,4.39,151979.0,151979.0,1152.0,1975.0,True,"Historical, Historical Fiction, Fiction, Cultural, Japan, Historical, Classics, Adventure, Cultural, Asia, Literature, Novels, Asian Literature, Japanese Literature",,"Ajiro, Tokyo"
https://www.goodreads.com/book/show/3008.A_Little_Princess,3008.0,A Little Princess,0,Frances Hodgson Burnett,4.2,279147.0,279147.0,242.0,1905.0,False,"Classics, Fiction, Childrens, Young Adult, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Literature, Childrens, Juvenile, Novels",,"London, England, England, United Kingdom"
https://www.goodreads.com/book/show/40604658-jurassic-park,40604658.0,Jurassic Park,8,Michael Crichton,4.05,827501.0,827501.0,466.0,1990.0,True,"Science Fiction, Fiction, Thriller, Adventure, Fantasy, Horror, Classics, Science Fiction Fantasy, Animals, Dinosaurs, Adult","Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993), Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)",Isla Nublar
https://www.goodreads.com/book/show/18116.His_Dark_Materials,18116.0,His Dark Materials,1,Philip Pullman,4.25,150053.0,150053.0,1088.0,2000.0,True,"Fantasy, Young Adult, Fiction, Childrens, Science Fiction Fantasy, Adventure, Science Fiction, Classics, Childrens, Middle Grade, Science Fiction, Steampunk",Literaturpreis der Jury der jungen Leser for Kinderbuch (2002),"Oxford, England"
https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,4588.0,Extremely Loud & Incredibly Close,3,Jonathan Safran Foer,3.97,390579.0,390579.0,326.0,2005.0,False,"Fiction, Contemporary, Historical, Historical Fiction, Novels, Adult Fiction, Adult, Literary Fiction, Literature, New York, Young Adult","Prix des libraires du Québec for Lauréats hors Québec (2007), Luisterboek Award (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)","New York City, New York, Dresden"
https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,39999.0,The Boy in the Striped Pajamas,5,John Boyne,4.15,566318.0,566318.0,240.0,2006.0,False,"Historical, Historical Fiction, Fiction, Young Adult, Historical, World War II, Holocaust, War, Classics, War, World War II, Academic, School, Childrens","Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008), Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009), Premi Protagonista Jove for Categoria 15-16 anys (2008)","Germany, Poland"
https://www.goodreads.com/book/show/9361589-the-night-circus,9361589.0,The Night Circus,9,Erin Morgenstern,4.03,732802.0,732802.0,391.0,2011.0,False,"Fantasy, Fiction, Romance, Historical, Historical Fiction, Fantasy, Magic, Young Adult, Magical Realism, Adult, Audiobook, Historical","Locus Award for Best First Novel (2012), Orange Prize Nominee for Fiction Longlist (2012), Guardian First Book Award Nominee for Longlist (2011), Mythopoeic Fantasy Award Nominee for Adult Literature (2012), ALA Alex Award (2012), Lincoln Award Nominee (2014), The Kitschies Nominee for Golden Tentacle (Debut) (2011), Goodreads Choice Award Nominee for Best Fantasy and for Favorite Book (2011), International Dublin Literary Award Nominee (2013)","London, England, England, United Kingdom, United States of America, Massachusetts, Concord, Massachusetts"
https://www.goodreads.com/book/show/375013.Schindler_s_List,375013.0,Schindler's List,2,Thomas Keneally,4.33,149630.0,149630.0,429.0,1982.0,False,"History, Nonfiction, Classics, World War II, Holocaust, War, Historical, War, World War II, Biography, Literature, Media Tie In","Booker Prize (1982), Los Angeles Times Book Prize for Fiction (1983)",Krakow (Kraków)
https://www.goodreads.com/book/show/7896527-throne-of-glass,7896527.0,Throne of Glass,3,Sarah J. Maas,4.19,670828.0,670828.0,406.0,2012.0,True,"Young Adult, Fiction, Fantasy, Magic, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, New Adult, Adventure, Fantasy, Paranormal, Fairies, Fae, Mystery","Lincoln Award Nominee (2015), North Carolina Young Adult Book Award for High School (2015), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)","Rifthold, Adarlan"
https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,37470.0,The Other Boleyn Girl,2,Philippa Gregory,4.06,466133.0,466133.0,661.0,2001.0,True,"Historical, Historical Fiction, Fiction, Historical, Romance, Adult, European Literature, British Literature, Romance, Historical Romance, English History, Tudor Period, Womens Fiction, Chick Lit, Adult Fiction","Romantic Novel of the Year (RoNa's) Award (2002), Goodreads Choice Award Nominee for Fiction (2009)","Westminster Palace, London, England, England"
https://www.goodreads.com/book/show/10507293-the-selection,10507293.0,The Selection,2,Kiera Cass,4.12,990659.0,990659.0,336.0,2012.0,True,"Young Adult, Romance, Science Fiction, Dystopia, Fantasy, Fiction, Science Fiction, Audiobook, Young Adult, Teen, Womens Fiction, Chick Lit, Young Adult, Young Adult Fantasy","Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)",
https://www.goodreads.com/book/show/6148028-catching-fire,6148028.0,Catching Fire,9,Suzanne Collins,4.29,2662121.0,2662121.0,391.0,2009.0,True,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure, Young Adult, Teen, Apocalyptic, Post Apocalyptic, Action","Locus Award Nominee for Best Young Adult Book (2010), Golden Duck Award for Young Adult (Hal Clement Award) (2010), Soaring Eagle Book Award (2011), Children's Choice Book Award for Teen Choice Book of the Year (2010), Indies Choice Book Award for Young Adult (2010), Teen Read Award Nominee for Best Read (2010), DABWAHA Romance Tournament for Best Young Adult (2010), Goodreads Choice Award for Favorite Book and Young Adult Series (2009) and Nominee for Best of the Best  (2018), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2010)","District 12, Panem, Capitol, Panem, Panem"
https://www.goodreads.com/book/show/6487308-fallen,6487308.0,Fallen,0,Lauren Kate,3.72,518557.0,518557.0,452.0,2009.0,True,"Young Adult, Fantasy, Romance, Fantasy, Paranormal, Paranormal, Angels, Romance, Paranormal Romance, Fiction, Fantasy, Supernatural, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy",,"Savannah, Georgia"
https://www.goodreads.com/book/show/6527740-last-sacrifice,6527740.0,Last Sacrifice,1,Richelle Mead,4.37,264778.0,264778.0,594.0,2010.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Fantasy, Magic",Goodreads Choice Award Nominee for Young Adult Fantasy (2010),"Pennsylvania, West Virginia, Ann Arbor, Michigan"
https://www.goodreads.com/book/show/6149.Beloved,6149.0,Beloved,6,Toni Morrison,3.88,342771.0,342771.0,324.0,1987.0,True,"Fiction, Classics, Historical, Historical Fiction, Magical Realism, Literature, Cultural, African American, Historical, Novels, Academic, School, Literary Fiction","Pulitzer Prize for Fiction (1988), American Book Award (1988), Anisfield-Wolf Book Award (1988), National Book Critics Circle Award Nominee for Fiction (1987), Frederic G. Melcher Book Award (1988), National Book Award Finalist for Fiction (1987)","Ohio, Kentucky, United States of America"
https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,514811.0,The Secret Magdalene,0,Ki Longfellow,4.09,4485.0,4485.0,448.0,2005.0,False,"Historical, Historical Fiction, Fiction, Religion, Historical, Spirituality, Novels, Contemporary, Literature, Biblical Fiction, Biblical",,
https://www.goodreads.com/book/show/7736182-the-lost-hero,7736182.0,The Lost Hero,3,Rick Riordan,4.32,665458.0,665458.0,553.0,2010.0,True,"Fantasy, Young Adult, Fantasy, Mythology, Fiction, Childrens, Middle Grade, Adventure, Childrens, Mythology, Greek Mythology, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy","West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2011), Evergreen Teen Book Award (2013), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book (2010)","New York City, New York, Detroit, Michigan, San Francisco, California, Quebec City, Quebec, Chicago, Illinois, Omaha, Nebraska, Walnut Creek"
https://www.goodreads.com/book/show/7332.The_Silmarillion,7332.0,The Silmarillion,3,J.R.R. Tolkien,3.93,231275.0,231275.0,386.0,1977.0,False,"Fantasy, Fiction, Classics, Fantasy, High Fantasy, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, Mythology, Literature, Adventure, Novels","Locus Award for Best Fantasy Novel (1978), Ditmar Award for Best International Long Fiction (1978), Gandalf Award (1978)",Middle-earth
https://www.goodreads.com/book/show/17690.The_Trial,17690.0,The Trial,1,Franz Kafka,3.96,247829.0,247829.0,255.0,1925.0,False,"Classics, Fiction, Literature, Philosophy, European Literature, German Literature, Novels, Science Fiction, Dystopia, Literature, 20th Century, European Literature, Czech Literature, Literary Fiction",Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999),
https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,310612.0,A Confederacy of Dunces,3,John Kennedy Toole,3.88,239680.0,239680.0,394.0,1980.0,False,"Fiction, Classics, Humor, Literature, Humor, Comedy, Novels, Literature, American, Literary Fiction, Audiobook, Contemporary","Pulitzer Prize for Fiction (1981), PEN/Faulkner Award for Fiction Nominee (1981), Los Angeles Times Book Prize Nominee for Fiction (1980)","New Orleans, Louisiana"
https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,144974.0,The Velveteen Rabbit,1,Margery Williams Bianco,4.26,234558.0,234558.0,40.0,1922.0,False,"Classics, Childrens, Fiction, Childrens, Picture Books, Fantasy, Animals, Young Adult, Childrens, Juvenile, Kids, Short Stories",Lewis Carroll Shelf Award (1971),
https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,3876.0,The Sun Also Rises (Fiesta),0,Ernest Hemingway,3.82,375525.0,375525.0,189.0,1926.0,False,"Classics, Fiction, Literature, Novels, Literature, American, Historical, Historical Fiction, Cultural, Spain, Academic, School, Classics, Classic Literature, Literary Fiction",,"Paris, Pamplona, San Sebastián, Madrid"
https://www.goodreads.com/book/show/10025305-clockwork-prince,10025305.0,Clockwork Prince,2,Cassandra Clare,4.43,471030.0,471030.0,498.0,2011.0,True,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Science Fiction, Steampunk, Historical, Historical Fiction, Fantasy, Urban Fantasy, Fiction, Paranormal, Angels, Paranormal, Vampires","Teen Buckeye Book Award Nominee (2012), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012)","London, England"
https://www.goodreads.com/book/show/6479259-spirit-bound,6479259.0,Spirit Bound,3,Richelle Mead,4.33,270178.0,270178.0,489.0,2010.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Fantasy, Magic","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011), Teen Read Award Nominee for Best Series (2010), Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book (2010)","Montana, Las Vegas, Nevada, Alaska, Pennsylvania"
https://www.goodreads.com/book/show/1375.The_Iliad_The_Odyssey,1375.0,The Iliad/The Odyssey,0,Homer,4.05,65322.0,65322.0,1556.0,-800.0,False,"Classics, Fiction, Poetry, Fantasy, Mythology, Literature, Fantasy, Historical, Historical Fiction, Academic, School, Classics, Classic Literature, Adventure",,
https://www.goodreads.com/book/show/17250.The_Crucible,17250.0,The Crucible,1,Arthur  Miller,3.59,335627.0,335627.0,143.0,1953.0,False,"Classics, Plays, Fiction, Historical, Historical Fiction, Drama, Academic, School, Academic, Read For School, Historical, Young Adult, High School, Literature",New York Drama Critics' Circle Award Nominee for Best American Play (1953),"Salem, Massachusetts, Massachusetts"
https://www.goodreads.com/book/show/135479.Cat_s_Cradle,135479.0,Cat's Cradle,1,Kurt Vonnegut Jr.,4.16,348384.0,348384.0,179.0,1963.0,False,"Fiction, Classics, Science Fiction, Humor, Literature, Novels, Science Fiction, Dystopia, Literature, American, Fantasy, Literature, 20th Century",Hugo Award Nominee for Best Novel (1964),"San Lorenzo, Ilium"
https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,9777.0,The God of Small Things,2,Arundhati Roy,3.94,254315.0,254315.0,340.0,1997.0,False,"Fiction, Cultural, India, Historical, Historical Fiction, Contemporary, Novels, Asian Literature, Indian Literature, Literary Fiction, Classics, Literature, Cultural, Asia","Booker Prize (1997), International Dublin Literary Award Nominee (1999)","Kerala, Aymanam"
https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,5659.0,The Wind in the Willows,2,Kenneth Grahame,3.98,186813.0,186813.0,197.0,1908.0,False,"Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Adventure, Literature, Childrens, Middle Grade, Audiobook","Lewis Carroll Shelf Award (1958), Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2008)",
https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning,4069.0,Man's Search for Meaning,0,Viktor E. Frankl,4.35,451122.0,451122.0,165.0,1946.0,False,"Nonfiction, Psychology, Philosophy, History, Autobiography, Memoir, Self Help, Biography, Classics, World War II, Holocaust, Spirituality",,"Auschwitz, Dachau"
https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,30118.0,A Light in the Attic,5,Shel Silverstein,4.33,391636.0,391636.0,176.0,1981.0,False,"Poetry, Childrens, Classics, Fiction, Humor, Young Adult, Childrens, Picture Books, Childrens, Juvenile, Childrens, Middle Grade, Literature, Banned Books","George C. Stone Center for Children's Books Recognition of Merit Award (1984), Magnesia Litera for Translation (Litera za překladovou knihu) (2015), Garden State Book Award, Vlag en Wimpel Griffeljury (1985), William Allen White Children's Book Award (1984)",
https://www.goodreads.com/book/show/8130077-the-screwtape-letters,8130077.0,The Screwtape Letters,2,C.S. Lewis,4.23,349733.0,349733.0,228.0,1942.0,False,"Fiction, Classics, Christian, Religion, Religion, Christianity, Fantasy, Religion, Theology, Christian Fiction, Religion, Faith, Philosophy","Nautilus Book Award for Audio Books & Spoken Word (2010), Audie Award for Classic (2000)",
https://www.goodreads.com/book/show/561909.The_Hiding_Place,561909.0,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,0,Corrie ten Boom,4.42,270973.0,270973.0,242.0,1971.0,False,"Nonfiction, Biography, History, Christian, Classics, Autobiography, Memoir, World War II, Holocaust, War, World War II, Historical, Biography, Autobiography",,"Haarlem, Netherlands, Ravensbrück"
https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,23807.0,The Silence of the Lambs,6,Thomas  Harris,4.21,482744.0,482744.0,421.0,1988.0,True,"Horror, Fiction, Thriller, Mystery, Mystery, Crime, Suspense, Thriller, Mystery Thriller, Classics, Novels, Drama","Bram Stoker Award for Best Novel (1988), World Fantasy Award Nominee for Best Novel (1989), Anthony Award for Best Novel (1989), Grand Prix de Littérature Policière for Romans étrangers (1991), このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (1989), CWA Best Ever Nominee for Crime Novel (2013)","Washington, D.C., Memphis, Tennessee"
https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,6752378.0,City of Fallen Angels,1,Cassandra Clare,4.11,511074.0,511074.0,425.0,2011.0,True,"Fantasy, Young Adult, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Paranormal, Vampires, Fiction, Paranormal, Angels, Fantasy, Supernatural, Fantasy, Magic",Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book and for Young Adult Fantasy & Science Fiction (2011),"New York City, New York"
https://www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring,2865.0,Girl with a Pearl Earring,4,Tracy Chevalier,3.9,646816.0,646816.0,233.0,1999.0,False,"Historical, Historical Fiction, Fiction, Historical, Classics, Art, Romance, Adult Fiction, Adult, Novels, Literature","Orange Prize Nominee for Fiction Longlist (2000), ALA Alex Award (2001), Lincoln Award Nominee (2006), Premi Llibreter de narrativa Nominee (2001)","Delft, Netherlands"
https://www.goodreads.com/book/show/36381037-cinder,36381037.0,Cinder,10,Marissa Meyer,4.13,729907.0,729907.0,400.0,2012.0,True,"Young Adult, Fantasy, Science Fiction, Romance, Science Fiction, Dystopia, Retellings, Fiction, Fantasy, Fairy Tales, Audiobook, Young Adult, Young Adult Fantasy","Golden Duck Award for Young Adult (Hal Clement Award) (2013), Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015), Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2014), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014), Rhode Island Teen Book Award Nominee (2014), California Young Readers Medal for Young Adult (2016), Lincoln Award Nominee (2014), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012), Rebecca Caudill Young Readers' Book Award Nominee (2016)","New Beijing, Eastern Commonwealth"
https://www.goodreads.com/book/show/6068551-shiver,6068551.0,Shiver,10,Maggie Stiefvater,3.76,448020.0,448020.0,392.0,2009.0,True,"Young Adult, Fantasy, Romance, Fantasy, Paranormal, Shapeshifters, Werewolves, Fiction, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Young Adult, Teen","Georgia Peach Book Award (2010), Pennsylvania Young Readers' Choice Award Nominee (2011), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010), Florida Teens Read Nominee (2010), Teen Read Award Nominee for Best Read (2010), The Inky Awards for Silver Inky (2010), Lincoln Award Nominee (2012), The Inky Awards Shortlist for Silver Inky (2010), Missouri Gateway Readers Award Nominee (2012), Premi Protagonista Jove for Categoria 15-16 anys (2011)","Mercy Falls, Minnesota"
https://www.goodreads.com/book/show/24770.Uglies,24770.0,Uglies,9,Scott Westerfeld,3.85,581767.0,581767.0,425.0,2005.0,True,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, Fantasy, Romance, Young Adult, Teen, Adventure, Apocalyptic, Post Apocalyptic, Science Fiction Fantasy","Georgia Peach Book Award Nominee for Honor book (2008), Golden Duck Award for Young Adult (Hal Clement Award) (2006), Ditmar Award Nominee for Best Novel (2006), South Carolina Book Award Nominee for Young Adult Book Award (2008), Rhode Island Teen Book Award Nominee (2007), Eliot Rosewater Indiana High School Book Award (2007), Lincoln Award (2007), Prix Et-lisez-moi (2009), Missouri Gateway Readers Award Nominee (2008)",
https://www.goodreads.com/book/show/5203.She_s_Come_Undone,5203.0,She's Come Undone,1,Wally Lamb,3.89,321679.0,321679.0,465.0,1992.0,False,"Fiction, Contemporary, Womens Fiction, Chick Lit, Adult Fiction, Young Adult, Coming Of Age, Novels, Adult, Literary Fiction, Drama, Mental Health, Mental Illness",Los Angeles Times Book Prize,United States of America
https://www.goodreads.com/book/show/24337.Ella_Enchanted,24337.0,Ella Enchanted,8,Gail Carson Levine,3.98,397634.0,397634.0,232.0,1997.0,True,"Fantasy, Young Adult, Fiction, Romance, Childrens, Middle Grade, Childrens, Fantasy, Fairy Tales, Retellings, Fantasy, Magic, Adventure","Newbery Medal Nominee (1998), Mythopoeic Fantasy Award Nominee for Children's Literature (1999), Grand Canyon Reader Award for Teen Book (1999), Maryland Black-Eyed Susan Book Award for Grade 6-9 (2000), Dorothy Canfield Fisher Children's Book Award (1999), Iowa Teen Award (2000), California Young Readers Medal for Middle School/Junior High (2000), Rebecca Caudill Young Readers' Book Award (2000)",
https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,480204.0,The Phantom of the Opera,0,Gaston Leroux,3.96,205615.0,205615.0,360.0,1909.0,False,"Classics, Fiction, Horror, Romance, Gothic, Mystery, Historical, Historical Fiction, Cultural, France, Literature, Fantasy",,"Paris, Bretagne, France"
https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,11275.0,The Wind-Up Bird Chronicle,3,Haruki Murakami,4.16,228746.0,228746.0,607.0,1994.0,True,"Fiction, Magical Realism, Cultural, Japan, Asian Literature, Japanese Literature, Fantasy, Contemporary, Literature, Novels, Mystery, Cultural, Asia","Japan-U.S. Friendship Commission Prize for the Translation of Japanese Literature (1999), Yomiuri Prize 読売文学賞 for Fiction (1995), International Dublin Literary Award Nominee for Shortlist (1999)",
